0.02700000	-0.01993573	-0.01450538
0.02700000	-0.01785266	-0.01311130
0.02700000	-0.01566500	-0.01190790
0.02700000	-0.01347058	-0.01078105
0.02700000	-0.01130281	-0.00969223
0.02700000	-0.00918439	-0.00862062
0.02700000	-0.00713304	-0.00755636
0.02700000	-0.00516587	-0.00649221
0.02700000	-0.00330214	-0.00541872
0.02700000	-0.00157910	-0.00430047
0.02700000	-0.00001342	-0.00314298
0.02700000	0.00138516	-0.00196254
0.02700000	0.00260779	-0.00077586
0.02700000	0.00364190	0.00040393
0.02700000	0.00448311	0.00155524
0.02700000	0.00513162	0.00265370
0.02700000	0.00558711	0.00367553
0.02700000	0.00583896	0.00459749
0.02700000	0.00587677	0.00538437
0.02700000	0.00575371	0.00598904
0.02700000	0.00557946	0.00639682
0.02700000	0.00543231	0.00661971
0.02700000	0.00537671	0.00668954
0.02700000	0.00531688	0.00675835
0.02700000	0.00511918	0.00694642
0.02700000	0.00474395	0.00720041
0.02700000	0.00417130	0.00746566
0.02700000	0.00339056	0.00766370
0.02700000	0.00241559	0.00771690
0.02700000	0.00127866	0.00760191
0.02700000	0.00000916	0.00730862
0.02700000	-0.00136423	0.00682386
0.02700000	-0.00281214	0.00613729
0.02700000	-0.00430210	0.00523812
0.02700000	-0.00580958	0.00413257
0.02700000	-0.00731781	0.00283605
0.02700000	-0.00880690	0.00135780
0.02700000	-0.01026148	-0.00028862
0.02700000	-0.01167834	-0.00208078
0.02700000	-0.01308507	-0.00397658
0.02700000	-0.01447546	-0.00596367
0.02700000	-0.01586678	-0.00801479
0.02700000	-0.01726606	-0.01011217
0.02700000	-0.01865459	-0.01225821
0.02943140	-0.02092247	-0.01397213
0.02943140	-0.01877024	-0.01265298
0.02943140	-0.01653784	-0.01150003
0.02943140	-0.01430836	-0.01040769
0.02943140	-0.01211390	-0.00933695
0.02943140	-0.00997695	-0.00826723
0.02943140	-0.00791275	-0.00719429
0.02943140	-0.00593329	-0.00612145
0.02943140	-0.00405233	-0.00504896
0.02943140	-0.00230541	-0.00394236
0.02943140	-0.00070641	-0.00280851
0.02943140	0.00073957	-0.00166653
0.02943140	0.00202753	-0.00053348
0.02943140	0.00314459	0.00058323
0.02943140	0.00408291	0.00166970
0.02943140	0.00483710	0.00270920
0.02943140	0.00540152	0.00368396
0.02943140	0.00576485	0.00457515
0.02943140	0.00591310	0.00535447
0.02943140	0.00587538	0.00597430
0.02943140	0.00574778	0.00640184
0.02943140	0.00561585	0.00663588
0.02943140	0.00556273	0.00670834
0.02943140	0.00550400	0.00677943
0.02943140	0.00530335	0.00696867
0.02943140	0.00491273	0.00720784
0.02943140	0.00431800	0.00743936
0.02943140	0.00351895	0.00759964
0.02943140	0.00253178	0.00763940
0.02943140	0.00138051	0.00753572
0.02943140	0.00008916	0.00727267
0.02943140	-0.00131672	0.00683296
0.02943140	-0.00280845	0.00619950
0.02943140	-0.00435347	0.00535653
0.02943140	-0.00592635	0.00430745
0.02943140	-0.00750891	0.00306592
0.02943140	-0.00907643	0.00163563
0.02943140	-0.01060592	0.00002414
0.02943140	-0.01209276	-0.00174434
0.02943140	-0.01357057	-0.00361948
0.02943140	-0.01503928	-0.00558382
0.02943140	-0.01652022	-0.00760590
0.02943140	-0.01802153	-0.00966621
0.02943140	-0.01952186	-0.01176932
0.03186279	-0.02191293	-0.01356358
0.03186279	-0.01969486	-0.01229238
0.03186279	-0.01741609	-0.01116287
0.03186279	-0.01514775	-0.01008003
0.03186279	-0.01291995	-0.00900775
0.03186279	-0.01075290	-0.00793070
0.03186279	-0.00866053	-0.00684802
0.03186279	-0.00665403	-0.00576509
0.03186279	-0.00474621	-0.00468414
0.03186279	-0.00296613	-0.00358087
0.03186279	-0.00132621	-0.00246212
0.03186279	0.00017001	-0.00134706
0.03186279	0.00151948	-0.00025291
0.03186279	0.00271242	0.00081291
0.03186279	0.00373935	0.00184216
0.03186279	0.00459070	0.00282555
0.03186279	0.00525598	0.00375228
0.03186279	0.00572171	0.00460867
0.03186279	0.00597165	0.00537241
0.03186279	0.00601593	0.00599952
0.03186279	0.00593064	0.00644287
0.03186279	0.00581268	0.00668786
0.03186279	0.00576160	0.00676316
0.03186279	0.00570353	0.00683654
0.03186279	0.00549926	0.00702775
0.03186279	0.00509618	0.00725907
0.03186279	0.00448338	0.00746888
0.03186279	0.00366690	0.00760268
0.03186279	0.00266420	0.00762680
0.03186279	0.00149586	0.00751828
0.03186279	0.00018358	0.00725865
0.03186279	-0.00124917	0.00683099
0.03186279	-0.00277606	0.00621879
0.03186279	-0.00436787	0.00540771
0.03186279	-0.00599975	0.00439795
0.03186279	-0.00765089	0.00319713
0.03186279	-0.00929414	0.00180481
0.03186279	-0.01090207	0.00022376
0.03186279	-0.01246748	-0.00152233
0.03186279	-0.01402224	-0.00338109
0.03186279	-0.01557969	-0.00532314
0.03186279	-0.01716208	-0.00731474
0.03186279	-0.01877380	-0.00933808
0.03186279	-0.02039013	-0.01140073
0.03429419	-0.02290492	-0.01326821
0.03429419	-0.02062322	-0.01201987
0.03429419	-0.01829676	-0.01088894
0.03429419	-0.01598687	-0.00979239
0.03429419	-0.01372085	-0.00870028
0.03429419	-0.01151442	-0.00760726
0.03429419	-0.00938010	-0.00651584
0.03429419	-0.00733282	-0.00542431
0.03429419	-0.00538907	-0.00432874
0.03429419	-0.00356745	-0.00322277
0.03429419	-0.00187877	-0.00211414
0.03429419	-0.00032787	-0.00101860
0.03429419	0.00108191	0.00004808
0.03429419	0.00234502	0.00107498
0.03429419	0.00345207	0.00205657
0.03429419	0.00439105	0.00298949
0.03429419	0.00514798	0.00386973
0.03429419	0.00570680	0.00468949
0.03429419	0.00604957	0.00543213
0.03429419	0.00617229	0.00605983
0.03429419	0.00612524	0.00651624
0.03429419	0.00601992	0.00677201
0.03429419	0.00597055	0.00685032
0.03429419	0.00591270	0.00692600
0.03429419	0.00570422	0.00711990
0.03429419	0.00529118	0.00735042
0.03429419	0.00466298	0.00755055
0.03429419	0.00382908	0.00766903
0.03429419	0.00280807	0.00767573
0.03429419	0.00162054	0.00754722
0.03429419	0.00028812	0.00726598
0.03429419	-0.00116713	0.00681966
0.03429419	-0.00272256	0.00619887
0.03429419	-0.00435480	0.00539652
0.03429419	-0.00604047	0.00440916
0.03429419	-0.00775510	0.00323461
0.03429419	-0.00947126	0.00187010
0.03429419	-0.01116018	0.00031539
0.03429419	-0.01281148	-0.00140848
0.03429419	-0.01444724	-0.00325491
0.03429419	-0.01610190	-0.00517416
0.03429419	-0.01779549	-0.00713254
0.03429419	-0.01952416	-0.00911800
0.03429419	-0.02125923	-0.01114210
0.03672558	-0.02390072	-0.01305534
0.03672558	-0.02155138	-0.01181870
0.03672558	-0.01917183	-0.01067534
0.03672558	-0.01681450	-0.00955519
0.03672558	-0.01450354	-0.00843560
0.03672558	-0.01225095	-0.00731981
0.03672558	-0.01006748	-0.00621432
0.03672558	-0.00797042	-0.00511299
0.03672558	-0.00598334	-0.00399918
0.03672558	-0.00411448	-0.00288507
0.03672558	-0.00237242	-0.00178108
0.03672558	-0.00076455	-0.00069805
0.03672558	0.00070457	0.00035046
0.03672558	0.00203264	0.00134971
0.03672558	0.00321123	0.00229463
0.03672558	0.00422737	0.00318563
0.03672558	0.00506532	0.00402402
0.03672558	0.00570735	0.00480762
0.03672558	0.00613465	0.00552536
0.03672558	0.00633362	0.00614728
0.03672558	0.00632474	0.00661492
0.03672558	0.00623246	0.00688172
0.03672558	0.00618451	0.00696314
0.03672558	0.00612655	0.00704106
0.03672558	0.00591299	0.00723755
0.03672558	0.00548910	0.00746741
0.03672558	0.00484465	0.00765844
0.03672558	0.00399196	0.00776047
0.03672558	0.00295109	0.00774315
0.03672558	0.00174379	0.00758313
0.03672558	0.00039216	0.00726538
0.03672558	-0.00108313	0.00678335
0.03672558	-0.00266361	0.00613665
0.03672558	-0.00433245	0.00532771
0.03672558	-0.00606740	0.00434920
0.03672558	-0.00784070	0.00318900
0.03672558	-0.00962667	0.00184444
0.03672558	-0.01139830	0.00031484
0.03672558	-0.01314251	-0.00138268
0.03672558	-0.01486164	-0.00321849
0.03672558	-0.01661968	-0.00511172
0.03672558	-0.01843001	-0.00703265
0.03672558	-0.02027838	-0.00897808
0.03672558	-0.02213247	-0.01096396
0.03915698	-0.02489938	-0.01289073
0.03915698	-0.02247574	-0.01166578
0.03915698	-0.02003642	-0.01050918
0.03915698	-0.01762491	-0.00936520
0.03915698	-0.01526213	-0.00821860
0.03915698	-0.01295798	-0.00707782
0.03915698	-0.01072185	-0.00595279
0.03915698	-0.00857045	-0.00483875
0.03915698	-0.00653424	-0.00370638
0.03915698	-0.00461425	-0.00258116
0.03915698	-0.00281684	-0.00147693
0.03915698	-0.00115191	-0.00040002
0.03915698	0.00037466	0.00063807
0.03915698	0.00176229	0.00162008
0.03915698	0.00300378	0.00253991
0.03915698	0.00408651	0.00339932
0.03915698	0.00499457	0.00420279
0.03915698	0.00570989	0.00495262
0.03915698	0.00621366	0.00564298
0.03915698	0.00648644	0.00625275
0.03915698	0.00652016	0.00672925
0.03915698	0.00644281	0.00700723
0.03915698	0.00639608	0.00709181
0.03915698	0.00633772	0.00717186
0.03915698	0.00611805	0.00737022
0.03915698	0.00568123	0.00759638
0.03915698	0.00501896	0.00777441
0.03915698	0.00414650	0.00785519
0.03915698	0.00308543	0.00780818
0.03915698	0.00185872	0.00761034
0.03915698	0.00048884	0.00724922
0.03915698	-0.00100501	0.00672371
0.03915698	-0.00260852	0.00604200
0.03915698	-0.00431109	0.00521610
0.03915698	-0.00609075	0.00423468
0.03915698	-0.00791831	0.00307927
0.03915698	-0.00977100	0.00174874
0.03915698	-0.01162528	0.00024375
0.03915698	-0.01346606	-0.00142300
0.03915698	-0.01527548	-0.00324256
0.03915698	-0.01714267	-0.00510313
0.03915698	-0.01907160	-0.00698221
0.03915698	-0.02103895	-0.00888568
0.03915698	-0.02301002	-0.01083336
0.04158837	-0.02587768	-0.01275614
0.04158837	-0.02337615	-0.01154613
0.04158837	-0.02087352	-0.01037851
0.04158837	-0.01840429	-0.00921314
0.04158837	-0.01598607	-0.00804227
0.04158837	-0.01362766	-0.00687750
0.04158837	-0.01133765	-0.00573112
0.04158837	-0.00913122	-0.00460185
0.04158837	-0.00704284	-0.00345278
0.04158837	-0.00507009	-0.00231613
0.04158837	-0.00321776	-0.00120861
0.04158837	-0.00149769	-0.00013313
0.04158837	0.00008297	0.00090064
0.04158837	0.00152400	0.00187440
0.04158837	0.00281967	0.00278000
0.04158837	0.00395884	0.00361816
0.04158837	0.00492657	0.00439433
0.04158837	0.00570547	0.00511383
0.04158837	0.00627734	0.00577554
0.04158837	0.00661973	0.00636731
0.04158837	0.00670208	0.00684850
0.04158837	0.00664209	0.00713715
0.04158837	0.00659655	0.00722486
0.04158837	0.00653760	0.00730694
0.04158837	0.00631108	0.00750645
0.04158837	0.00586007	0.00772637
0.04158837	0.00517952	0.00788880
0.04158837	0.00428740	0.00794609
0.04158837	0.00320663	0.00786748
0.04158837	0.00196126	0.00763036
0.04158837	0.00057402	0.00722444
0.04158837	-0.00093735	0.00665319
0.04158837	-0.00256245	0.00593234
0.04158837	-0.00429598	0.00508229
0.04158837	-0.00611570	0.00408810
0.04158837	-0.00799328	0.00292992
0.04158837	-0.00990911	0.00160864
0.04158837	-0.01184338	0.00012678
0.04158837	-0.01377964	-0.00150721
0.04158837	-0.01568705	-0.00330058
0.04158837	-0.01766562	-0.00512196
0.04158837	-0.01970971	-0.00695754
0.04158837	-0.02179043	-0.00882008
0.04158837	-0.02387236	-0.01073176
0.04401977	-0.02680443	-0.01262765
0.04401977	-0.02422545	-0.01143788
0.04401977	-0.02165966	-0.01026401
0.04401977	-0.01913266	-0.00908227
0.04401977	-0.01665889	-0.00789219
0.04401977	-0.01424659	-0.00670740
0.04401977	-0.01190412	-0.00554138
0.04401977	-0.00964528	-0.00439619
0.04401977	-0.00750483	-0.00323424
0.04401977	-0.00548029	-0.00208838
0.04401977	-0.00357589	-0.00097666
0.04401977	-0.00180468	0.00009997
0.04401977	-0.00017488	0.00113335
0.04401977	0.00131256	0.00210564
0.04401977	0.00265353	0.00300598
0.04401977	0.00383934	0.00383190
0.04401977	0.00485677	0.00458796
0.04401977	0.00568974	0.00528096
0.04401977	0.00632087	0.00591390
0.04401977	0.00672652	0.00648301
0.04401977	0.00686215	0.00696284
0.04401977	0.00682180	0.00726076
0.04401977	0.00677753	0.00735149
0.04401977	0.00671796	0.00743549
0.04401977	0.00648442	0.00763555
0.04401977	0.00601914	0.00784770
0.04401977	0.00532115	0.00799394
0.04401977	0.00441063	0.00802851
0.04401977	0.00331144	0.00792049
0.04401977	0.00204848	0.00764740
0.04401977	0.00064469	0.00720037
0.04401977	-0.00088339	0.00658627
0.04401977	-0.00252870	0.00582700
0.04401977	-0.00428994	0.00494906
0.04401977	-0.00614488	0.00393597
0.04401977	-0.00806790	0.00277059
0.04401977	-0.01004225	0.00145568
0.04401977	-0.01205135	-0.00000444
0.04401977	-0.01407805	-0.00160481
0.04401977	-0.01608771	-0.00336037
0.04401977	-0.01817436	-0.00513767
0.04401977	-0.02032501	-0.00693069
0.04401977	-0.02250900	-0.00875553
0.04401977	-0.02469180	-0.01063483
0.04645116	-0.02764764	-0.01248012
0.04645116	-0.02499589	-0.01131656
0.04645116	-0.02237056	-0.01014303
0.04645116	-0.01978898	-0.00895204
0.04645116	-0.01726268	-0.00774992
0.04645116	-0.01479967	-0.00655160
0.04645116	-0.01240857	-0.00537073
0.04645116	-0.01010240	-0.00421155
0.04645116	-0.00791290	-0.00304215
0.04645116	-0.00583994	-0.00189144
0.04645116	-0.00388840	-0.00077679
0.04645116	-0.00207173	0.00030134
0.04645116	-0.00039901	0.00133589
0.04645116	0.00112734	0.00231076
0.04645116	0.00250481	0.00321210
0.04645116	0.00372789	0.00403263
0.04645116	0.00478562	0.00477447
0.04645116	0.00566343	0.00544471
0.04645116	0.00634462	0.00604981
0.04645116	0.00680524	0.00659354
0.04645116	0.00699489	0.00706519
0.04645116	0.00697536	0.00737018
0.04645116	0.00693247	0.00746366
0.04645116	0.00687238	0.00754945
0.04645116	0.00663223	0.00774964
0.04645116	0.00615384	0.00795377
0.04645116	0.00544042	0.00808539
0.04645116	0.00451365	0.00810099
0.04645116	0.00339785	0.00796938
0.04645116	0.00211851	0.00766778
0.04645116	0.00069886	0.00718769
0.04645116	-0.00084530	0.00653808
0.04645116	-0.00250941	0.00574532
0.04645116	-0.00429457	0.00483947
0.04645116	-0.00617981	0.00380579
0.04645116	-0.00814313	0.00263213
0.04645116	-0.01017006	0.00132279
0.04645116	-0.01224642	-0.00011658
0.04645116	-0.01435538	-0.00168279
0.04645116	-0.01646549	-0.00339029
0.04645116	-0.01865116	-0.00512133
0.04645116	-0.02089554	-0.00687480
0.04645116	-0.02316929	-0.00866647
0.04645116	-0.02543998	-0.01051754
0.04888256	-0.02838100	-0.01229115
0.04888256	-0.02566476	-0.01115923
0.04888256	-0.02298635	-0.00999361
0.04888256	-0.02035589	-0.00880192
0.04888256	-0.01778246	-0.00759648
0.04888256	-0.01527407	-0.00639295
0.04888256	-0.01283994	-0.00520442
0.04888256	-0.01049292	-0.00403603
0.04888256	-0.00825964	-0.00286568
0.04888256	-0.00614356	-0.00171590
0.04888256	-0.00415122	-0.00060148
0.04888256	-0.00229583	0.00047642
0.04888256	-0.00058711	0.00151151
0.04888256	0.00097063	0.00249013
0.04888256	0.00237630	0.00339565
0.04888256	0.00362803	0.00421497
0.04888256	0.00471738	0.00494677
0.04888256	0.00563120	0.00559760
0.04888256	0.00635320	0.00617682
0.04888256	0.00685928	0.00669471
0.04888256	0.00709874	0.00715260
0.04888256	0.00709942	0.00746210
0.04888256	0.00705798	0.00755797
0.04888256	0.00699753	0.00764532
0.04888256	0.00675178	0.00784553
0.04888256	0.00626242	0.00804270
0.04888256	0.00553641	0.00816320
0.04888256	0.00459614	0.00816592
0.04888256	0.00346592	0.00801922
0.04888256	0.00217153	0.00769943
0.04888256	0.00073663	0.00719742
0.04888256	-0.00082308	0.00652286
0.04888256	-0.00250450	0.00570492
0.04888256	-0.00430973	0.00477510
0.04888256	-0.00622042	0.00372345
0.04888256	-0.00821832	0.00254354
0.04888256	-0.01029064	0.00124078
0.04888256	-0.01242475	-0.00017826
0.04888256	-0.01460521	-0.00171011
0.04888256	-0.01680697	-0.00336349
0.04888256	-0.01907788	-0.00504916
0.04888256	-0.02140045	-0.00676727
0.04888256	-0.02374843	-0.00853046
0.04888256	-0.02609217	-0.01035707
0.05131395	-0.02898915	-0.01204514
0.05131395	-0.02621932	-0.01094868
0.05131395	-0.02349617	-0.00979859
0.05131395	-0.02082417	-0.00861530
0.05131395	-0.01821049	-0.00741600
0.05131395	-0.01566339	-0.00621653
0.05131395	-0.01319284	-0.00502897
0.05131395	-0.01081184	-0.00385865
0.05131395	-0.00854142	-0.00269443
0.05131395	-0.00638877	-0.00155194
0.05131395	-0.00436261	-0.00044232
0.05131395	-0.00247558	0.00063198
0.05131395	-0.00073785	0.00166512
0.05131395	0.00084431	0.00264608
0.05131395	0.00227095	0.00355592
0.05131395	0.00354385	0.00437544
0.05131395	0.00465705	0.00509962
0.05131395	0.00559866	0.00573395
0.05131395	0.00635237	0.00629024
0.05131395	0.00689399	0.00678407
0.05131395	0.00717496	0.00722552
0.05131395	0.00719346	0.00753725
0.05131395	0.00715346	0.00763505
0.05131395	0.00709290	0.00772372
0.05131395	0.00684303	0.00792422
0.05131395	0.00634553	0.00811673
0.05131395	0.00561021	0.00823104
0.05131395	0.00465947	0.00822819
0.05131395	0.00351721	0.00807604
0.05131395	0.00220925	0.00774953
0.05131395	0.00075982	0.00723809
0.05131395	-0.00081494	0.00655090
0.05131395	-0.00251233	0.00571842
0.05131395	-0.00433440	0.00477217
0.05131395	-0.00626623	0.00370875
0.05131395	-0.00829289	0.00252696
0.05131395	-0.01040271	0.00123310
0.05131395	-0.01258404	-0.00016561
0.05131395	-0.01482337	-0.00166395
0.05131395	-0.01710212	-0.00326319
0.05131395	-0.01944181	-0.00490707
0.05131395	-0.02182618	-0.00659428
0.05131395	-0.02423253	-0.00833294
0.05131395	-0.02663416	-0.01013789
0.05374535	-0.02947242	-0.01173627
0.05374535	-0.02666109	-0.01067679
0.05374535	-0.02390227	-0.00954890
0.05374535	-0.02119661	-0.00838265
0.05374535	-0.01855007	-0.00719860
0.05374535	-0.01597130	-0.00601233
0.05374535	-0.01347106	-0.00483475
0.05374535	-0.01106243	-0.00367133
0.05374535	-0.00876184	-0.00252020
0.05374535	-0.00657959	-0.00139106
0.05374535	-0.00452638	-0.00029150
0.05374535	-0.00261432	0.00077475
0.05374535	-0.00085389	0.00180209
0.05374535	0.00074696	0.00278189
0.05374535	0.00218904	0.00369337
0.05374535	0.00347730	0.00451197
0.05374535	0.00460790	0.00522927
0.05374535	0.00556989	0.00584968
0.05374535	0.00634676	0.00638689
0.05374535	0.00691426	0.00686046
0.05374535	0.00722606	0.00728638
0.05374535	0.00725877	0.00759877
0.05374535	0.00722014	0.00769802
0.05374535	0.00715978	0.00778782
0.05374535	0.00690763	0.00798932
0.05374535	0.00640510	0.00818037
0.05374535	0.00566376	0.00829396
0.05374535	0.00470558	0.00829281
0.05374535	0.00355379	0.00814422
0.05374535	0.00223405	0.00782166
0.05374535	0.00077111	0.00731264
0.05374535	-0.00081809	0.00662513
0.05374535	-0.00253042	0.00578974
0.05374535	-0.00436734	0.00483742
0.05374535	-0.00631707	0.00377091
0.05374535	-0.00836724	0.00259326
0.05374535	-0.01050694	0.00131150
0.05374535	-0.01272515	-0.00006660
0.05374535	-0.01501000	-0.00153378
0.05374535	-0.01734763	-0.00308514
0.05374535	-0.01973925	-0.00469269
0.05374535	-0.02217001	-0.00635292
0.05374535	-0.02462031	-0.00806960
0.05374535	-0.02706600	-0.00985430
0.05617674	-0.02985130	-0.01137162
0.05617674	-0.02700992	-0.01034781
0.05617674	-0.02422379	-0.00924687
0.05617674	-0.02149165	-0.00810447
0.05617674	-0.01881894	-0.00694307
0.05617674	-0.01621480	-0.00577764
0.05617674	-0.01369060	-0.00461812
0.05617674	-0.01125935	-0.00347040
0.05617674	-0.00893475	-0.00233820
0.05617674	-0.00672910	-0.00122730
0.05617674	-0.00465443	-0.00014288
0.05617674	-0.00272254	0.00091055
0.05617674	-0.00094410	0.00192751
0.05617674	0.00067171	0.00290112
0.05617674	0.00212616	0.00380927
0.05617674	0.00342631	0.00462365
0.05617674	0.00456971	0.00533340
0.05617674	0.00554602	0.00594215
0.05617674	0.00633855	0.00646486
0.05617674	0.00692306	0.00692352
0.05617674	0.00725460	0.00733793
0.05617674	0.00729722	0.00765025
0.05617674	0.00725986	0.00775056
0.05617674	0.00720001	0.00784133
0.05617674	0.00694742	0.00804477
0.05617674	0.00644277	0.00823781
0.05617674	0.00569829	0.00835566
0.05617674	0.00473534	0.00836200
0.05617674	0.00357645	0.00822364
0.05617674	0.00224697	0.00791279
0.05617674	0.00077197	0.00741523
0.05617674	-0.00083079	0.00673759
0.05617674	-0.00255742	0.00591003
0.05617674	-0.00440862	0.00496301
